doc_type	doc_id	num	date_str	description	url_metadata	lang	newspaper_id	time_ut
lk_news	2025-10-07-virakesarilk-b757f0c8	virakesarilk-b757f0c8	2025-10-07	பௌதீகவியலுக்கான நோபல் பரிசு 3 பேருக்கு அறிவிப்பு	https://www.virakesari.lk/article/227154	ta	virakesarilk	1759838220.0
lk_news	2025-10-07-virakesarilk-b174d474	virakesarilk-b174d474	2025-10-07	ஜனாதிபதிக்கும் சர்வதேச நாணய நிதியத்தின் பிரதிநிதிகளுக்கும் இடையிலான கலந்துரையாடல்	https://www.virakesari.lk/article/227151	ta	virakesarilk	1759838100.0
lk_news	2025-10-07-virakesarilk-928f9712	virakesarilk-928f9712	2025-10-07	இலஞ்ச ஊழல் ஆணைக்குழுவுக்கான நியமனம் தொடர்பில் ஜீவன் தொண்டமான், சாணக்கியன், தயாசிறி ஜயசேகர சபையில் எதிர்ப்பு!	https://www.virakesari.lk/article/227153	ta	virakesarilk	1759837980.0
lk_news	2025-10-07-virakesarilk-3cb4b2c2	virakesarilk-3cb4b2c2	2025-10-07	போதைப்பொருள், ஊழலுக்கு எதிராக நடவடிக்கைகள் எடுத்தபோதிலும் தமிழர்களுக்கு தீர்வு வழங்க அரசு நடவடிக்கை எடுக்கவில்லை - இ.சிறிநாத்	https://www.virakesari.lk/article/227152	ta	virakesarilk	1759837560.0
lk_news	2025-10-07-lankadeepalk-348cd7ae	lankadeepalk-348cd7ae	2025-10-07	බහාලුම් අවුල හොයන්න විශේෂ කාරක සභාවක්	https://www.lankadeepa.lk/latest_news/බහලම-අවල-හයනන-වශෂ-කරක-සභවක/1-680879	si	lankadeepalk	1759837427.0
lk_news	2025-10-07-lankadeepalk-c9b9d455	lankadeepalk-c9b9d455	2025-10-07	ඩෙංගු වැඩිවීමේ අවධානමක්	https://www.lankadeepa.lk/latest_news/ඩග-වඩවම-අවධනමක/1-680878	si	lankadeepalk	1759837244.0
lk_news	2025-10-07-virakesarilk-2ef63d32	virakesarilk-2ef63d32	2025-10-07	சிகை அலங்கரிப்பாளர்களும் தொழில்வாண்மை மிகுந்தவர்களாக மாறவேண்டும் -   வடக்கு மாகாண ஆளுநர் வேதநாயகன்	https://www.virakesari.lk/article/227150	ta	virakesarilk	1759837080.0
lk_news	2025-10-07-virakesarilk-d730198e	virakesarilk-d730198e	2025-10-07	இன அழிப்புக்கு நியாயம் கோரி பாலஸ்தீன கொடிகளுடன் மட்டக்களப்பில் கவனயீர்ப்பு	https://www.virakesari.lk/article/227145	ta	virakesarilk	1759836960.0
lk_news	2025-10-07-lankadeepalk-3d3b3852	lankadeepalk-3d3b3852	2025-10-07	ජනපති - අයි.එම්.එෆ් හමුවෙයි	https://www.lankadeepa.lk/news/ජනපත-අය-එම-එෆ-හමවය/101-680877	si	lankadeepalk	1759836855.0
lk_news	2025-10-07-tamilmirrorlk-6bcb8062	tamilmirrorlk-6bcb8062	2025-10-07	ஜூலம்பிடியவின் மரண தண்டனையை உறுதி செய்தது உயர்நீதிமன்றம்	https://www.tamilmirror.lk/செய்திகள்/ஜூலம்பிடியவின்-மரண-தண்டனையை-உறுதி-செய்தது-உயர்நீதிமன்றம்/175-365908	ta	tamilmirrorlk	1759836576.0
lk_news	2025-10-07-virakesarilk-c85220cb	virakesarilk-c85220cb	2025-10-07	கிழக்கு ஆளுநர் அலுவலகத்துக்கு முன் ஒன்றுதிரண்ட தனியார் பேருந்து உரிமையாளர்கள், சாரதிகள், நடத்துநர்கள்!	https://www.virakesari.lk/article/227146	ta	virakesarilk	1759836360.0
lk_news	2025-10-07-virakesarilk-d8bd88e5	virakesarilk-d8bd88e5	2025-10-07	“அரசன்“ ஆன சிலம்பரசன்	https://www.virakesari.lk/article/227149	ta	virakesarilk	1759836060.0
lk_news	2025-10-07-lankadeepalk-7684b658	lankadeepalk-7684b658	2025-10-07	අමරේට තංගල්ලෙන් දුන් දඬුවම ශ්‍රේෂ්ඨාධිකරණය තහවුරු කරයි	https://www.lankadeepa.lk/news/අමරට-තගලලන-දන-දඬවම-ශරෂඨධකරණය-තහවර-කරය/101-680876	si	lankadeepalk	1759835809.0
lk_news	2025-10-07-adalk-f6af3607	adalk-f6af3607	2025-10-07	මධ්‍යම අධිවේගයේ රඹුක්කන හා ගලගෙදර කොටසේ ඉදිකිරීමේ මේ වසරේ ඇරඹේ	https://www.ada.lk/breaking_news/මධ්‍යම-අධිවේගයේ-රඹුක්කන-හා-ගලගෙදර-කොටසේ-ඉදිකිරීමේ-මේ-වසරේ-ඇරඹේ/11-418960	si	adalk	1759835753.0
lk_news	2025-10-07-virakesarilk-33571419	virakesarilk-33571419	2025-10-07	கொட்டகலையில் இரண்டு மோட்டார் சைக்கிள்கள் நேருக்கு நேர் மோதி விபத்து	https://www.virakesari.lk/article/227147	ta	virakesarilk	1759835640.0
lk_news	2025-10-07-lankadeepalk-ade1dbfe	lankadeepalk-ade1dbfe	2025-10-07	සංචාරක ත්‍රීරෝද රියැදුරන්ට විශේෂ පුහුණුවක්	https://www.lankadeepa.lk/news/සචරක-තරරද-රයදරනට-වශෂ-පහණවක/101-680875	si	lankadeepalk	1759835531.0
lk_news	2025-10-07-virakesarilk-e8cf0ea3	virakesarilk-e8cf0ea3	2025-10-07	கவின் நடிக்கும் 'மாஸ்க்' படத்தின் அப்டேட்	https://www.virakesari.lk/article/227148	ta	virakesarilk	1759835520.0
lk_news	2025-10-07-lankadeepalk-0af6e7e4	lankadeepalk-0af6e7e4	2025-10-07	මම තමයි චීනේ මැණික් බිස්නස් පටන් ගත්ත  දෙවැනි ශ්‍රී ලාංකිකයා	https://www.lankadeepa.lk/visheshanga/මම-තමය-චන-මණක-බසනස-පටන-ගතත-දවන-ශර-ලකකය/26-680874	si	lankadeepalk	1759835417.0
lk_news	2025-10-07-adalk-fbcaa2c3	adalk-fbcaa2c3	2025-10-07	අන්තර්ජාලය හරහා සිදුවන වංචා ගැන පැමිණිලි ඉහළට	https://www.ada.lk/breaking_news/අන්තර්ජාලය-හරහා-සිදුවන-වංචා-ගැන-පැමිණිලි-ඉහළට/11-418959	si	adalk	1759835200.0
lk_news	2025-10-07-virakesarilk-c30cd1ad	virakesarilk-c30cd1ad	2025-10-07	ரசிகர்களை 'முதல் நாள் முதல் காட்சி'க்காக தயார்படுத்தும் சிவகார்த்திகேயனின் 'பராசக்தி' படக் குழு	https://www.virakesari.lk/article/227144	ta	virakesarilk	1759834980.0
lk_news	2025-10-07-lankadeepalk-dd910112	lankadeepalk-dd910112	2025-10-07	අටෙන් එකක් මානසික ලෙඩෙක්	https://www.lankadeepa.lk/latest_news/අටන-එකක-මනසක-ලඩක/1-680873	si	lankadeepalk	1759834857.0
lk_news	2025-10-07-virakesarilk-cdcc0a92	virakesarilk-cdcc0a92	2025-10-07	நாங்கள் இந்த சிங்கள பௌத்த ஆட்சியாளர்களை நம்பவே மாட்டோம் - சிவாஜிலிங்கம் இடித்துரைப்பு!	https://www.virakesari.lk/article/227141	ta	virakesarilk	1759834800.0
lk_news	2025-10-07-virakesarilk-11f90c4c	virakesarilk-11f90c4c	2025-10-07	இரண்டுமாடி வீட்டில் இயங்கி வந்த சட்டவிரோத மதுபான உற்பத்தி நிலையம் சுற்றிவளைப்பு!	https://www.virakesari.lk/article/227143	ta	virakesarilk	1759834440.0
lk_news	2025-10-07-tamilmirrorlk-07a9e7c1	tamilmirrorlk-07a9e7c1	2025-10-07	மருமகனின் உள்ளாடையை எடுத்து மாமியார் செய்த அசிங்கம்:பார்த்து அதிர்ந்த மாமனார்	https://www.tamilmirror.lk/செய்திகள்/மருமகனின்-உள்ளாடையை-எடுத்து-மாமியார்-செய்த-அசிங்கம்-பார்த்து-அதிர்ந்த-மாமனார்/175-365904	ta	tamilmirrorlk	1759834424.0
lk_news	2025-10-07-virakesarilk-13b35231	virakesarilk-13b35231	2025-10-07	படத் தொகுப்பாளர் அண்டனி வெளியிட்ட 'தடை அதை உடை 'படத்தின் பிரத்யேக காணொலி	https://www.virakesari.lk/article/227142	ta	virakesarilk	1759834380.0
lk_news	2025-10-07-virakesarilk-94349759	virakesarilk-94349759	2025-10-07	போராட்டக்காலத்தில் மக்களை எழுச்சிகொள்ள வைத்த கலை, இலக்கியங்கள் இப்போது ஊமையாக இருப்பது வருத்தமளிக்கிறது - பொ. ஐங்கரநேசன் ஆதங்கம்!	https://www.virakesari.lk/article/227139	ta	virakesarilk	1759834320.0
lk_news	2025-10-07-virakesarilk-37748edf	virakesarilk-37748edf	2025-10-07	மட்டக்களப்பு மாவட்டத்தின் புதிய பொலிஸ் மா அதிபராக பொறுப்பேற்றார் டபிள்யூ.யு.டி கினிகே	https://www.virakesari.lk/article/227137	ta	virakesarilk	1759834080.0
lk_news	2025-10-07-virakesarilk-4577aed4	virakesarilk-4577aed4	2025-10-07	கடன் சுமையை உண்டாக்கும் இணைய செயலிகளின் பின்னணியை விவரிக்கும் ' கேம் ஆஃப் லோன்ஸ் '	https://www.virakesari.lk/article/227140	ta	virakesarilk	1759833840.0
lk_news	2025-10-07-virakesarilk-990502f7	virakesarilk-990502f7	2025-10-07	திருகோணமலை – மட்டக்களப்பு பிரதான வீதியில் வாகன  விபத்து!	https://www.virakesari.lk/article/227136	ta	virakesarilk	1759833720.0
lk_news	2025-10-07-virakesarilk-fb6d555b	virakesarilk-fb6d555b	2025-10-07	ஐஸ் போதைப்பொருளுடன்  இளம் தம்பதிகள் கைது	https://www.virakesari.lk/article/227133	ta	virakesarilk	1759833660.0
lk_news	2025-10-07-virakesarilk-ee64ccbd	virakesarilk-ee64ccbd	2025-10-07	"“தவறு என்னுடையது அல்ல..."" : பெண்கள் தமக்குத் தாமே வலுப்பெற்று, வளம் பெறவேண்டும் - உள மருத்துவ நிபுணர் எஸ்.சிவதாஸ்"	https://www.virakesari.lk/article/227126	ta	virakesarilk	1759833660.0
lk_news	2025-10-07-virakesarilk-be747d59	virakesarilk-be747d59	2025-10-07	நுவரெலியாவில் குடிநீர் திட்டம் கையகப்படுத்தல் – பொதுமக்கள் கடும் எதிர்ப்பு	https://www.virakesari.lk/article/227132	ta	virakesarilk	1759833600.0
lk_news	2025-10-07-virakesarilk-df8ab6f8	virakesarilk-df8ab6f8	2025-10-07	வைத்தியர்களின் தொழிற்சங்க நடவடிக்கை இடைநிறுத்தம் - அரச வைத்திய அதிகாரிகள் சங்கம்	https://www.virakesari.lk/article/227138	ta	virakesarilk	1759833240.0
lk_news	2025-10-07-adalk-9d1176b8	adalk-9d1176b8	2025-10-07	ඉඩම් කොමිසමේ නිලධාරීන්ට පර්චස් 1 රු. 1000ක මිලකට දීලා	https://www.ada.lk/breaking_news/ඉඩම්-කොමිසමේ-නිලධාරීන්ට-පර්චස්-1-රු--1000ක-මිලකට-දීලා/11-418958	si	adalk	1759832728.0
lk_news	2025-10-07-lankadeepalk-976ee56d	lankadeepalk-976ee56d	2025-10-07	මහින්ද රැකීමෙන් මිදෙන්න ආණ්ඩුවට බෑ	https://www.lankadeepa.lk/news/මහනද-රකමන-මදනන-ආණඩවට-බ/101-680870	si	lankadeepalk	1759832410.0
lk_news	2025-10-07-tamilmirrorlk-a74211cf	tamilmirrorlk-a74211cf	2025-10-07	ஏர் இந்தியா விமானம் அவசரமாக தரையிறக்கம்	https://www.tamilmirror.lk/செய்திகள்/ஏர்-இந்தியா-விமானம்-அவசரமாக-தரையிறக்கம்/175-365901	ta	tamilmirrorlk	1759832167.0
lk_news	2025-10-07-lankadeepalk-0c2534dc	lankadeepalk-0c2534dc	2025-10-07	’’දවසේ වෙඩිල්ල දවසේ ඇඬිල්ල වෙලා’’	https://www.lankadeepa.lk/news/දවස-වඩලල-දවස-ඇඬලල-වල/101-680868	si	lankadeepalk	1759831958.0
lk_news	2025-10-07-tamilmirrorlk-1f35130f	tamilmirrorlk-1f35130f	2025-10-07	அல்பேனிய நீதிபதி நீதிமன்றுக்குள் சுட்டுக்கொலை	https://www.tamilmirror.lk/உலக-செய்திகள்/அல்பேனிய-நீதிபதி-நீதிமன்றுக்குள்-சுட்டுக்கொலை/50-365900	ta	tamilmirrorlk	1759831953.0
lk_news	2025-10-07-virakesarilk-e984211c	virakesarilk-e984211c	2025-10-07	ஏலத்தில் விடப்பட்ட உருத்திரபுரம் சிவன் கோவில் மாடுகளை மிளவும் ஒப்படைக்க உத்தரவு	https://www.virakesari.lk/article/227131	ta	virakesarilk	1759831920.0
lk_news	2025-10-07-virakesarilk-eeba5586	virakesarilk-eeba5586	2025-10-07	இலங்கையின் பொருளாதார மீட்சி குறித்து உலக வங்கி விடுத்துள்ள எச்சரிக்கை !	https://www.virakesari.lk/article/227135	ta	virakesarilk	1759831860.0
lk_news	2025-10-07-virakesarilk-6622e8c7	virakesarilk-6622e8c7	2025-10-07	திடீரென சுகயீனமுற்று 7 மாணவ, மாணவிகள் வைத்தியசாலையில் அனுமதி!	https://www.virakesari.lk/article/227134	ta	virakesarilk	1759831860.0
lk_news	2025-10-07-virakesarilk-1f7aeec6	virakesarilk-1f7aeec6	2025-10-07	மன்னாரிலும் சட்டத்தரணிகள் பணிப்பகிஷ்கரிப்பு	https://www.virakesari.lk/article/227127	ta	virakesarilk	1759831800.0
lk_news	2025-10-07-lankadeepalk-1a50f10c	lankadeepalk-1a50f10c	2025-10-07	වගා ළිඳට වැටුනු අලියා දිනකට පසු ගොඩ ගනියි	https://www.lankadeepa.lk/test/වගා-ළිඳට-වැටුනු-අලියා-දිනකට-පසු-ගොඩ-ගනියි/222-680866	si	lankadeepalk	1759831484.0
lk_news	2025-10-07-virakesarilk-5907e3e5	virakesarilk-5907e3e5	2025-10-07	மூதூரில் 17 வயது மாணவி உயிர்மாய்ப்பு	https://www.virakesari.lk/article/227130	ta	virakesarilk	1759831440.0
lk_news	2025-10-07-tamilmirrorlk-251de660	tamilmirrorlk-251de660	2025-10-07	வாழை மரம் என நினைத்தாயோ	https://www.tamilmirror.lk/சிந்தனை-சித்திரம்/வாழை-மரம்-என-நினைத்தாயோ/62-365899	ta	tamilmirrorlk	1759831287.0
lk_news	2025-10-07-lankadeepalk-6ca01792	lankadeepalk-6ca01792	2025-10-07	රාජ්‍ය භාෂා ප්‍රතිපත්තිය ගැන ’’ලොක්කන්ට’’ කියා දෙයි	https://www.lankadeepa.lk/news/රජය-භෂ-පරතපතතය-ගන-ලකකනට-කය-දය/101-680863	si	lankadeepalk	1759830636.0
lk_news	2025-10-07-virakesarilk-6939df56	virakesarilk-6939df56	2025-10-07	15 – 29 வயதுக்குட்பட்டவர்களிடையே எச்.ஐ.வி. தொற்று அதிகரிப்பு	https://www.virakesari.lk/article/227128	ta	virakesarilk	1759830300.0
lk_news	2025-10-07-virakesarilk-ad24c8c5	virakesarilk-ad24c8c5	2025-10-07	ஹங்கம  இரட்டைக் கொலை ;  சந்தேக நபர்கள் கைது	https://www.virakesari.lk/article/227124	ta	virakesarilk	1759829640.0
lk_news	2025-10-07-lankadeepalk-e615321a	lankadeepalk-e615321a	2025-10-07	දඬුවම් පනත බිල්ලෙක්ද?	https://www.lankadeepa.lk/features/දඬවම-පනත-බලලකද/2-680858	si	lankadeepalk	1759829430.0
lk_news	2025-10-07-lankadeepalk-dabf1b9e	lankadeepalk-dabf1b9e	2025-10-07	ගුරු දිනය - කළ යුත්තේ කුමක්ද?	https://www.lankadeepa.lk/features/ගර-දනය-කළ-යතත-කමකද/2-680857	si	lankadeepalk	1759829004.0
lk_news	2025-10-07-adalk-ceb731f8	adalk-ceb731f8	2025-10-07	කූ‍ඨ වෙළදුන්ගෙන් වාර්තාගත ගත දඩ මුදලක් අය කර ගනියි	https://www.ada.lk/breaking_news/කූ‍ඨ-වෙළදුන්ගෙන්-වාර්තාගත-ගත-දඩ-මුදලක්-අය-කර-ගනියි/11-418957	si	adalk	1759828948.0
lk_news	2025-10-07-adalk-05e2590d	adalk-05e2590d	2025-10-07	රත්න ද්වි පුද්ගල ඝාතනයේ සුල මුල හෙළිවෙයි	https://www.ada.lk/breaking_news/රත්න-ද්වි-පුද්ගල-ඝාතනයේ-සුල-මුල-හෙළිවෙයි/11-418956	si	adalk	1759828612.0
lk_news	2025-10-07-adalk-61da1e0e	adalk-61da1e0e	2025-10-07	කාසියේ වාසිය එංගලන්තයට	https://www.ada.lk/sports/කාසියේ-වාසිය-එංගලන්තයට/9-418955	si	adalk	1759828406.0
lk_news	2025-10-07-virakesarilk-61ea6271	virakesarilk-61ea6271	2025-10-07	எவரெஸ்ட் பனிப்புயலில் சிக்கி ஒருவர் பலி ; 137 பேர் பத்திரமாக மீட்பு	https://www.virakesari.lk/article/227120	ta	virakesarilk	1759828200.0
lk_news	2025-10-07-tamilmirrorlk-b8309fbc	tamilmirrorlk-b8309fbc	2025-10-07	பெண் வைத்தியர் துஷ்பிரயோகம்: அதிரடி உத்தரவு பிறப்பிப்பு	https://www.tamilmirror.lk/செய்திகள்/பெண்-வைத்தியர்-துஷ்பிரயோகம்-அதிரடி-உத்தரவு-பிறப்பிப்பு/175-365894	ta	tamilmirrorlk	1759827640.0
lk_news	2025-10-07-tamilmirrorlk-34330a0f	tamilmirrorlk-34330a0f	2025-10-07	கிழக்கில் 2 கிலோ 03  கிராம் ஐஸ்: இளம் தம்பதி  கைது	https://www.tamilmirror.lk/செய்திகள்/கிழக்கில்-2-கிலோ-03-கிராம்-ஐஸ்-இளம்-தம்பதி-கைது/175-365893	ta	tamilmirrorlk	1759826990.0
lk_news	2025-10-07-tamilmirrorlk-20fa0cc5	tamilmirrorlk-20fa0cc5	2025-10-07	கிழக்கில் 230  கிராம் ஐஸ்: இளம் தம்பதி  கைது	https://www.tamilmirror.lk/செய்திகள்/கிழக்கில்-230-கிராம்-ஐஸ்-இளம்-தம்பதி-கைது/175-365893	ta	tamilmirrorlk	1759826990.0
lk_news	2025-10-07-virakesarilk-6c0ee639	virakesarilk-6c0ee639	2025-10-07	நண்பர்களுடன் சுற்றுலா சென்ற ஆசிரியருக்கு நேர்ந்த கதி!	https://www.virakesari.lk/article/227118	ta	virakesarilk	1759826640.0
lk_news	2025-10-07-virakesarilk-136e7175	virakesarilk-136e7175	2025-10-07	இலங்கையின் நிழல் ஜனாதிபதியாக டில்வின் சில்வா – மனோ கூறுகிறார்	https://www.virakesari.lk/article/227119	ta	virakesarilk	1759826640.0
lk_news	2025-10-07-virakesarilk-fbe16243	virakesarilk-fbe16243	2025-10-07	செம்மணி மனிதப் புதைகுழி அகழ்வாய்வுக்கு 18 மில்லியன் ரூபாய் கோரப்பட்டுள்ளது!	https://www.virakesari.lk/article/227117	ta	virakesarilk	1759825860.0
lk_news	2025-10-07-tamilmirrorlk-43872267	tamilmirrorlk-43872267	2025-10-07	மஹிந்தவை சந்தித்த மஹிந்த	https://www.tamilmirror.lk/செய்திகள்/மஹிந்தவை-சந்தித்த-மஹிந்த/175-365890	ta	tamilmirrorlk	1759825808.0
lk_news	2025-10-07-virakesarilk-dca8b021	virakesarilk-dca8b021	2025-10-07	சமுர்த்தி  அதிகார சபையை அபிவிருத்திக்கான அமைப்பாக மாற்ற வேண்டுமென தொழிற்சங்கங்கள் வலியுறுத்தல்	https://www.virakesari.lk/article/227114	ta	virakesarilk	1759825740.0
lk_news	2025-10-07-virakesarilk-0ef9848c	virakesarilk-0ef9848c	2025-10-07	மூன்றாம் ஆண்டு நிறைவை கொண்டாடுகிறது இலங்கையின் முதல் தனியார் சர்வதேச விமான நிறுவனமான FitsAir	https://www.virakesari.lk/article/227115	ta	virakesarilk	1759825620.0
lk_news	2025-10-07-tamilmirrorlk-1f7aeec6	tamilmirrorlk-1f7aeec6	2025-10-07	மன்னாரிலும் சட்டத்தரணிகள் பணிப்பகிஷ்கரிப்பு	https://www.tamilmirror.lk/செய்திகள்/மன்னாரிலும்-சட்டத்தரணிகள்-பணிப்பகிஷ்கரிப்பு/175-365889	ta	tamilmirrorlk	1759825544.0
lk_news	2025-10-07-virakesarilk-655f51eb	virakesarilk-655f51eb	2025-10-07	பாதுகாப்பு தொடர்பில் பிரச்சினை காணப்படுமாயின் கோரிக்கை முன்வையுங்கள் - ஆனந்த விஜேபால முன்னாள் ஜனாதிபதிகளுக்கு அறிவுறுத்தல்	https://www.virakesari.lk/article/227113	ta	virakesarilk	1759823700.0
lk_news	2025-10-07-virakesarilk-b9902c5a	virakesarilk-b9902c5a	2025-10-07	சுதுமலை புவனேஸ்வரி அம்மன் ஆலய பழமை வாய்ந்த கட்டடம் பிரதேச செயலக துணையுடன் இடித்தழிப்பு - போராட்டத்தில் ஈடுபட்ட மக்கள்!	https://www.virakesari.lk/article/227112	ta	virakesarilk	1759822680.0
lk_news	2025-10-07-virakesarilk-61fa17d3	virakesarilk-61fa17d3	2025-10-07	புதிய சுதந்திர முன்னணியின் தலைவராக அமித் வீரசிங்க தெரிவு	https://www.virakesari.lk/article/227111	ta	virakesarilk	1759822620.0
lk_news	2025-10-07-virakesarilk-960ab686	virakesarilk-960ab686	2025-10-07	திருகோணமலை மாவட்ட சட்டத்தரணிகள் அடையாள எதிர்ப்பு ஆர்ப்பாட்டம்	https://www.virakesari.lk/article/227110	ta	virakesarilk	1759822560.0
lk_news	2025-10-07-virakesarilk-73a5cc58	virakesarilk-73a5cc58	2025-10-07	யாழில் சட்டத்தரணிகள் போராட்டம்	https://www.virakesari.lk/article/227106	ta	virakesarilk	1759822500.0
lk_news	2025-10-07-virakesarilk-04ffad30	virakesarilk-04ffad30	2025-10-07	யாழ். போதனாவில் 'ஓ பொசிடிவ்' குருதிக்கு தட்டுப்பாடு	https://www.virakesari.lk/article/227105	ta	virakesarilk	1759822440.0
lk_news	2025-10-07-tamilmirrorlk-58ec8292	tamilmirrorlk-58ec8292	2025-10-07	நீச்சல் தடாகத்தில் காயமடைந்த சிறுவன் மரணம்	https://www.tamilmirror.lk/செய்திகள்/நீச்சல்-தடாகத்தில்-காயமடைந்த-சிறுவன்-மரணம்/175-365888	ta	tamilmirrorlk	1759822381.0
lk_news	2025-10-07-virakesarilk-8954abbf	virakesarilk-8954abbf	2025-10-07	12 ஆண்டுக்கு பின்னர் பூத்து குலுங்கும் குறிஞ்சி மலர்கள் ; குவியும் சுற்றுலா பயணிகள்	https://www.virakesari.lk/article/227108	ta	virakesarilk	1759822260.0
lk_news	2025-10-07-virakesarilk-2c1c2312	virakesarilk-2c1c2312	2025-10-07	பம்பலப்பிட்டியில் சீன பிரஜை கைது!	https://www.virakesari.lk/article/227107	ta	virakesarilk	1759822140.0
lk_news	2025-10-07-tamilmirrorlk-51a1161e	tamilmirrorlk-51a1161e	2025-10-07	ஆதிவாசி அகராதி வெளியீடு	https://www.tamilmirror.lk/மலையகம்/ஆதிவாசி-அகராதி-வெளியீடு/76-365887	ta	tamilmirrorlk	1759822101.0
lk_news	2025-10-07-bbccomsinhala-eee09880	bbccomsinhala-eee09880	2025-10-07	ශ්‍රී ලංකාවට එරෙහිව මානව හිමිකම් කවුන්සිලයට ගෙන ආ යෝජනාවලිය සහ ශ්‍රී ලංකාව දැක්වූ දැඩි ප්‍රතිචාරය	https://www.bbc.com/sinhala/articles/cp3vke41k14o	si	bbccomsinhala	1759821855.0
lk_news	2025-10-07-tamilmirrorlk-b3bd35ad	tamilmirrorlk-b3bd35ad	2025-10-07	பாகிஸ்தானில் தண்டவாளத்தில் குண்டு வெடிப்பு	https://www.tamilmirror.lk/உலக-செய்திகள்/பாகிஸ்தானில்-தண்டவாளத்தில்-குண்டு-வெடிப்பு/50-365885	ta	tamilmirrorlk	1759821308.0
lk_news	2025-10-07-tamilmirrorlk-f34c5c84	tamilmirrorlk-f34c5c84	2025-10-07	ரசாயனப் பொருளை சுவைத்த மாணவ குழுவுக்கு பாதிப்பு	https://www.tamilmirror.lk/செய்திகள்/ரசாயனப்-பொருளை-சுவைத்த-மாணவ-குழுவுக்கு-பாதிப்பு/175-365884	ta	tamilmirrorlk	1759820979.0
lk_news	2025-10-07-tamilmirrorlk-950546c7	tamilmirrorlk-950546c7	2025-10-07	பண்ணை வீட்டில் போதை விருந்து - 22 சிறுமிகள் உள்பட 65 பேர் சிக்கினர்	https://www.tamilmirror.lk/செய்திகள்/பண்ணை-வீட்டில்-போதை-விருந்து-22-சிறுமிகள்-உள்பட-65-பேர்-சிக்கினர்/175-365883	ta	tamilmirrorlk	1759820917.0
